"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Input.video_url","Answer.annotatedResult.inputImageProperties.height","Answer.annotatedResult.inputImageProperties.width","Answer.annotatedResult.polygons","Approve","Reject"
"30F94FBDOUDY6UBDUX3BJ3M729DTB8","3BXXHBDE9JWSKCOBO79RJ0B3MEULEF","Watch the video, and trace the next active contact area shown in the video that the hand interacts with.","If a person is REACHING for an object in the video, trace the boundary of the OBJECT. If a person is PLACING an object on a surface, trace the boundary of the SURFACE. If the hand is not doing anything, leave annotations EMPTY.","polygons, person, video","$0.04","Fri Jan 10 22:13:21 PST 2020","1","BatchId:3888181;OriginalHitTemplateId:928556361;","86400","259200","Fri Jan 17 22:13:21 PST 2020","","","3BDCF01OG1N9N9UDLIK6U76CFPXLY4","A3UETX05QO3LBS","Submitted","Fri Jan 10 22:14:48 PST 2020","Fri Jan 10 22:28:54 PST 2020","Mon Jan 13 22:28:54 PST 2020","","","","846","0% (0/0)","0% (0/0)","0% (0/0)","https://epic-kitchens-dataset.s3.amazonaws.com/95_0000028061.jpg","https://epic-kitchens-dataset.s3.amazonaws.com/95_0000028061.webm","256","456","[{""label"":""CONTACT"",""vertices"":[{""x"":236,""y"":100},{""x"":235,""y"":122},{""x"":231,""y"":136},{""x"":235,""y"":148},{""x"":256,""y"":153},{""x"":267,""y"":133},{""x"":262,""y"":112},{""x"":263,""y"":93},{""x"":245,""y"":91}]}]"
"30P8I9JKPLEBU6YTYICDHZA0PY85V0","3BXXHBDE9JWSKCOBO79RJ0B3MEULEF","Watch the video, and trace the next active contact area shown in the video that the hand interacts with.","If a person is REACHING for an object in the video, trace the boundary of the OBJECT. If a person is PLACING an object on a surface, trace the boundary of the SURFACE. If the hand is not doing anything, leave annotations EMPTY.","polygons, person, video","$0.04","Fri Jan 10 22:13:24 PST 2020","1","BatchId:3888181;OriginalHitTemplateId:928556361;","86400","259200","Fri Jan 17 22:13:24 PST 2020","","","3M0BCWMB8ZPTLVD1F4DOV7PRSNJWBT","A2DDE152ADIUHG","Submitted","Fri Jan 10 22:15:29 PST 2020","Fri Jan 10 22:27:08 PST 2020","Mon Jan 13 22:27:08 PST 2020","","","","699","0% (0/0)","0% (0/0)","0% (0/0)","https://epic-kitchens-dataset.s3.amazonaws.com/112_0000030561.jpg","https://epic-kitchens-dataset.s3.amazonaws.com/112_0000030561.webm","256","456","[{""label"":""CONTACT"",""vertices"":[{""x"":194,""y"":133},{""x"":346,""y"":134},{""x"":346,""y"":188},{""x"":192,""y"":179}]}]"
"30QQTY5GNNDQ4VNCHLH5JXMD2XU7US","3BXXHBDE9JWSKCOBO79RJ0B3MEULEF","Watch the video, and trace the next active contact area shown in the video that the hand interacts with.","If a person is REACHING for an object in the video, trace the boundary of the OBJECT. If a person is PLACING an object on a surface, trace the boundary of the SURFACE. If the hand is not doing anything, leave annotations EMPTY.","polygons, person, video","$0.04","Fri Jan 10 22:13:16 PST 2020","1","BatchId:3888181;OriginalHitTemplateId:928556361;","86400","259200","Fri Jan 17 22:13:16 PST 2020","","","3H0W84IWBOVMK28ZQ1589GNV35HER8","A1PV0Y78FMUYCK","Submitted","Fri Jan 10 22:14:55 PST 2020","Fri Jan 10 23:21:26 PST 2020","Mon Jan 13 23:21:26 PST 2020","","","","3991","0% (0/0)","0% (0/0)","0% (0/0)","https://epic-kitchens-dataset.s3.amazonaws.com/72_0000022061.jpg","https://epic-kitchens-dataset.s3.amazonaws.com/72_0000022061.webm","256","456","[{""label"":""CONTACT"",""vertices"":[{""x"":297,""y"":77},{""x"":297,""y"":108},{""x"":303,""y"":125},{""x"":299,""y"":156},{""x"":308,""y"":175},{""x"":321,""y"":153},{""x"":316,""y"":125},{""x"":325,""y"":99},{""x"":334,""y"":77}]}]"
"30UZJB2PPK5RIXWAE867Y4IHYEF351","3BXXHBDE9JWSKCOBO79RJ0B3MEULEF","Watch the video, and trace the next active contact area shown in the video that the hand interacts with.","If a person is REACHING for an object in the video, trace the boundary of the OBJECT. If a person is PLACING an object on a surface, trace the boundary of the SURFACE. If the hand is not doing anything, leave annotations EMPTY.","polygons, person, video","$0.04","Fri Jan 10 22:13:19 PST 2020","1","BatchId:3888181;OriginalHitTemplateId:928556361;","86400","259200","Fri Jan 17 22:13:19 PST 2020","","","3A1PQ49WVLAAB70KI8YZOS2VRNFH1V","AF7CEM97F4G2V","Submitted","Fri Jan 10 22:15:05 PST 2020","Fri Jan 10 22:39:35 PST 2020","Mon Jan 13 22:39:35 PST 2020","","","","1470","0% (0/0)","0% (0/0)","0% (0/0)","https://epic-kitchens-dataset.s3.amazonaws.com/81_0000023471.jpg","https://epic-kitchens-dataset.s3.amazonaws.com/81_0000023471.webm","256","456","[{""label"":""NO CONTACT"",""vertices"":[{""x"":145,""y"":170},{""x"":278,""y"":168},{""x"":251,""y"":141}]}]"
"30UZJB2PPK5RIXWAE867Y4IHYEF533","3BXXHBDE9JWSKCOBO79RJ0B3MEULEF","Watch the video, and trace the next active contact area shown in the video that the hand interacts with.","If a person is REACHING for an object in the video, trace the boundary of the OBJECT. If a person is PLACING an object on a surface, trace the boundary of the SURFACE. If the hand is not doing anything, leave annotations EMPTY.","polygons, person, video","$0.04","Fri Jan 10 22:13:15 PST 2020","1","BatchId:3888181;OriginalHitTemplateId:928556361;","86400","259200","Fri Jan 17 22:13:15 PST 2020","","","3EF8EXOTT5O62DVA681K05IA4FJ1JK","A3UETX05QO3LBS","Submitted","Fri Jan 10 22:14:55 PST 2020","Fri Jan 10 22:32:56 PST 2020","Mon Jan 13 22:32:56 PST 2020","","","","1081","0% (0/0)","0% (0/0)","0% (0/0)","https://epic-kitchens-dataset.s3.amazonaws.com/67_0000021141.jpg","https://epic-kitchens-dataset.s3.amazonaws.com/67_0000021141.webm","256","456","[{""label"":""CONTACT"",""vertices"":[{""x"":285,""y"":41},{""x"":278,""y"":85},{""x"":275,""y"":104},{""x"":302,""y"":112},{""x"":315,""y"":79},{""x"":324,""y"":53},{""x"":314,""y"":46},{""x"":302,""y"":41}]}]"
"30Z7M1Q8V1DAP0EXLLSKXW6E6E88A4","3BXXHBDE9JWSKCOBO79RJ0B3MEULEF","Watch the video, and trace the next active contact area shown in the video that the hand interacts with.","If a person is REACHING for an object in the video, trace the boundary of the OBJECT. If a person is PLACING an object on a surface, trace the boundary of the SURFACE. If the hand is not doing anything, leave annotations EMPTY.","polygons, person, video","$0.04","Fri Jan 10 22:13:21 PST 2020","1","BatchId:3888181;OriginalHitTemplateId:928556361;","86400","259200","Fri Jan 17 22:13:21 PST 2020","","","373ERPL3YS1O9LQWGWU382NW6F4TRD","A3A03C1JFATAR7","Submitted","Fri Jan 10 22:15:12 PST 2020","Fri Jan 10 22:28:56 PST 2020","Mon Jan 13 22:28:56 PST 2020","","","","824","0% (0/0)","0% (0/0)","0% (0/0)","https://epic-kitchens-dataset.s3.amazonaws.com/18_0000003341.jpg","https://epic-kitchens-dataset.s3.amazonaws.com/18_0000003341.webm","256","456","[{""label"":""CONTACT"",""vertices"":[{""x"":256,""y"":145},{""x"":267,""y"":173},{""x"":263,""y"":178},{""x"":255,""y"":161}]}]"
"30Z7M1Q8V1DAP0EXLLSKXW6E6E8A86","3BXXHBDE9JWSKCOBO79RJ0B3MEULEF","Watch the video, and trace the next active contact area shown in the video that the hand interacts with.","If a person is REACHING for an object in the video, trace the boundary of the OBJECT. If a person is PLACING an object on a surface, trace the boundary of the SURFACE. If the hand is not doing anything, leave annotations EMPTY.","polygons, person, video","$0.04","Fri Jan 10 22:13:18 PST 2020","1","BatchId:3888181;OriginalHitTemplateId:928556361;","86400","259200","Fri Jan 17 22:13:18 PST 2020","","","3WT783CTPFAK7X7WYDDNJDIO071CB0","A3Q36II3YCUJP0","Submitted","Fri Jan 10 22:15:00 PST 2020","Fri Jan 10 22:26:30 PST 2020","Mon Jan 13 22:26:30 PST 2020","","","","690","0% (0/0)","0% (0/0)","0% (0/0)","https://epic-kitchens-dataset.s3.amazonaws.com/76_0000023041.jpg","https://epic-kitchens-dataset.s3.amazonaws.com/76_0000023041.webm","256","456","[{""label"":""CONTACT"",""vertices"":[{""x"":240,""y"":158},{""x"":252,""y"":161},{""x"":259,""y"":167},{""x"":266,""y"":178},{""x"":267,""y"":188},{""x"":266,""y"":201},{""x"":261,""y"":211},{""x"":252,""y"":222},{""x"":238,""y"":221},{""x"":226,""y"":214},{""x"":217,""y"":207},{""x"":220,""y"":197},{""x"":214,""y"":190},{""x"":211,""y"":181},{""x"":219,""y"":172},{""x"":228,""y"":163}]}]"
"30ZKOOGW3ZZSE0UCM0J5IMJ6S82A1M","3BXXHBDE9JWSKCOBO79RJ0B3MEULEF","Watch the video, and trace the next active contact area shown in the video that the hand interacts with.","If a person is REACHING for an object in the video, trace the boundary of the OBJECT. If a person is PLACING an object on a surface, trace the boundary of the SURFACE. If the hand is not doing anything, leave annotations EMPTY.","polygons, person, video","$0.04","Fri Jan 10 22:13:16 PST 2020","1","BatchId:3888181;OriginalHitTemplateId:928556361;","86400","259200","Fri Jan 17 22:13:16 PST 2020","","","3R2PKQ87N0173RXTHCZI8WRDPBPMI1","A2H3YXD2QGHMUO","Submitted","Fri Jan 10 22:15:22 PST 2020","Fri Jan 10 22:29:07 PST 2020","Mon Jan 13 22:29:07 PST 2020","","","","825","0% (0/0)","0% (0/0)","0% (0/0)","https://epic-kitchens-dataset.s3.amazonaws.com/6_0000001211.jpg","https://epic-kitchens-dataset.s3.amazonaws.com/6_0000001211.webm","256","456","[{""label"":""CONTACT"",""vertices"":[{""x"":292,""y"":79},{""x"":243,""y"":33},{""x"":294,""y"":37},{""x"":307,""y"":45},{""x"":312,""y"":58},{""x"":310,""y"":71}]}]"
"311HQEI8SV97QUHMN8GD0P1S4F97ZH","3BXXHBDE9JWSKCOBO79RJ0B3MEULEF","Watch the video, and trace the next active contact area shown in the video that the hand interacts with.","If a person is REACHING for an object in the video, trace the boundary of the OBJECT. If a person is PLACING an object on a surface, trace the boundary of the SURFACE. If the hand is not doing anything, leave annotations EMPTY.","polygons, person, video","$0.04","Fri Jan 10 22:13:18 PST 2020","1","BatchId:3888181;OriginalHitTemplateId:928556361;","86400","259200","Fri Jan 17 22:13:18 PST 2020","","","3NKQQ8O392Y98OMGY0PT89SUASKUDZ","A3K27VN3NJEV60","Submitted","Fri Jan 10 22:16:00 PST 2020","Fri Jan 10 22:42:59 PST 2020","Mon Jan 13 22:42:59 PST 2020","","","","1619","0% (0/0)","0% (0/0)","0% (0/0)","https://epic-kitchens-dataset.s3.amazonaws.com/9_0000001581.jpg","https://epic-kitchens-dataset.s3.amazonaws.com/9_0000001581.webm","256","456","[{""label"":""CONTACT"",""vertices"":[{""x"":269,""y"":121},{""x"":269,""y"":110},{""x"":281,""y"":111},{""x"":290,""y"":116},{""x"":287,""y"":125},{""x"":282,""y"":133},{""x"":276,""y"":134}]}]"
"31ANT7FQOBV6C539TTV92YJRHJX5HA","3BXXHBDE9JWSKCOBO79RJ0B3MEULEF","Watch the video, and trace the next active contact area shown in the video that the hand interacts with.","If a person is REACHING for an object in the video, trace the boundary of the OBJECT. If a person is PLACING an object on a surface, trace the boundary of the SURFACE. If the hand is not doing anything, leave annotations EMPTY.","polygons, person, video","$0.04","Fri Jan 10 22:13:20 PST 2020","1","BatchId:3888181;OriginalHitTemplateId:928556361;","86400","259200","Fri Jan 17 22:13:20 PST 2020","","","3LKC68YZ3EWD4P2AJ9IA1RPQZM2OWP","A3K27VN3NJEV60","Submitted","Fri Jan 10 22:15:41 PST 2020","Fri Jan 10 22:40:34 PST 2020","Mon Jan 13 22:40:34 PST 2020","","","","1493","0% (0/0)","0% (0/0)","0% (0/0)","https://epic-kitchens-dataset.s3.amazonaws.com/86_0000025701.jpg","https://epic-kitchens-dataset.s3.amazonaws.com/86_0000025701.webm","256","456","[{""label"":""CONTACT"",""vertices"":[{""x"":304,""y"":74},{""x"":313,""y"":90},{""x"":338,""y"":101},{""x"":364,""y"":90},{""x"":373,""y"":81},{""x"":386,""y"":70},{""x"":394,""y"":47},{""x"":406,""y"":28},{""x"":418,""y"":28},{""x"":423,""y"":48},{""x"":419,""y"":63},{""x"":407,""y"":70},{""x"":403,""y"":73},{""x"":406,""y"":80},{""x"":417,""y"":77},{""x"":433,""y"":58},{""x"":444,""y"":36},{""x"":443,""y"":23},{""x"":440,""y"":8},{""x"":432,""y"":0},{""x"":401,""y"":2},{""x"":378,""y"":1},{""x"":356,""y"":1},{""x"":326,""y"":2},{""x"":320,""y"":22},{""x"":315,""y"":38},{""x"":309,""y"":57}]}]"
"31D0ZWOD1DSS7B9UQHF54H0WNGW0A9","3BXXHBDE9JWSKCOBO79RJ0B3MEULEF","Watch the video, and trace the next active contact area shown in the video that the hand interacts with.","If a person is REACHING for an object in the video, trace the boundary of the OBJECT. If a person is PLACING an object on a surface, trace the boundary of the SURFACE. If the hand is not doing anything, leave annotations EMPTY.","polygons, person, video","$0.04","Fri Jan 10 22:13:16 PST 2020","1","BatchId:3888181;OriginalHitTemplateId:928556361;","86400","259200","Fri Jan 17 22:13:16 PST 2020","","","3OJSZ2ATDWPC60VR6MEZ05QIP0O751","A2MCNGY62MPRI5","Submitted","Fri Jan 10 22:14:48 PST 2020","Fri Jan 10 22:47:56 PST 2020","Mon Jan 13 22:47:56 PST 2020","","","","1988","0% (0/0)","0% (0/0)","0% (0/0)","https://epic-kitchens-dataset.s3.amazonaws.com/9_0000001471.jpg","https://epic-kitchens-dataset.s3.amazonaws.com/9_0000001471.webm","256","456","[{""label"":""CONTACT"",""vertices"":[{""x"":190,""y"":73},{""x"":181,""y"":85},{""x"":174,""y"":87},{""x"":170,""y"":97},{""x"":170,""y"":106},{""x"":175,""y"":115},{""x"":184,""y"":117},{""x"":195,""y"":112},{""x"":199,""y"":104},{""x"":201,""y"":96},{""x"":201,""y"":84},{""x"":201,""y"":77},{""x"":200,""y"":73},{""x"":190,""y"":71}]}]"
